"num"	"date"	"title"	"contents"
"3085"	"2016-12-24"	"'무도'x시민 영웅들이 만든 해피 크리스마스..감동 두배[종합]"	"..무..'무한도전' 멤버들은 먼저 부산 곰내터널 영웅들을 찾아갔다.'무한도전'과 만나게 된 것.'무한도전'이 몰래카메를 진행하면서 다시 경비원 해고에 대한 공고를 붙인 것을 보고 즉각 반대표를 던지면서 자신의 마음을 표현했다.'무한도전'다운 크리스마스였다."
"3086"	"2016-12-24"	"[무한도전 리뷰] 부산터널 시민 영웅에 깜짝선물 전달…완벽한 무도표 이브"	"24일 방송된 MBC 예능 프로그램 무한도전> 에서는  무한도전> 이날, 선물의 첫 주인공은 부산 곰내터널 영웅들이었다. 무한도전은 곰내터널 영웅들에게 냉장고, 노트북 등 선물들을 전했다...예능 프로그램 무한도전> 은 매주 토요일 저녁 6시 25분에 .."
"3087"	"2016-12-24"	"‘무한도전’ 훈훈함+감동 두 마리 토끼 잡았다(ft.열일 루돌프)(종합)"	"[헤럴드POP=강보라 기자] 24일 방송된 MBC 예능프로그램 ‘무한도전’ 512회에는 2016년 버전으로 부활한 ..무한도전’ 멤버들이 가장 먼저 만난 선행 이웃은 부산 곰내 ..‘무한도전’ 멤버들이 깜짝 이벤트를 위해 먼저 접촉하게 된 어진이의 어머니는"
"3088"	"2016-12-24"	"[2016 KBS 연예대상] 올해의 대상 주인공은 누구…김종민, 첫 대상 영예 안을까"	"..1박 2일' 유일의 원년멤버인 김종민은 10년 째 ..'1박 2일'에 대한 진한 애정을 감추지 못하며 끝내 눈물을 보여 큰 박수를 받았다.<U+00A0> '1박 2일' 팀의 자격으로 대상을 공동 수상하기도 했다.'해피선데이-1박 2일 시즌3'에 출연한 김종민의 모습."
"3089"	"2016-12-24"	"'무도'x시민 영웅들이 만든 해피 크리스마스..감동 두배[종합]"	"'무한도전'다웠다.'무한도전'에서는 '무한도전' 멤버들은 먼저 부산 곰내터널 영웅들을 찾아갔다.'무한도전'과 만나게 된 것...무한도전'이 몰래카메를 진행하면서 다시 경비원 해고에 대한 공고를 붙인 것을 보고 즉각 반대표를 ..'무한도전'다운 크리스마스였다."
"3090"	"2016-12-24"	"[TD포토] 전소미 '국민 센터의 위엄'"	"[TD포토] 전..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3091"	"2016-12-24"	"[TD포토] 최유정 '주체할 수 없는 끼'"	"[TD포토....끼' [티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3092"	"2016-12-24"	"[TD포토] 전소미 '오늘도 열일하는 미모'"	"[TD포토] 전..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3093"	"2016-12-24"	"[TD포토] 전소미-최유정 '시선 사로잡는 스쿨룩'"	"[TD포토] 전..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3094"	"2016-12-24"	"[TD포토] 민효린 '연인 태양 입 찢어질 웨딩드레스 자태~'"	"[TD포토] 민..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3095"	"2016-12-24"	"[TD포토] 전소미-이수민 '우리는 동갑내기 절친'"	"[TD포토] 전..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3096"	"2016-12-24"	"[TV온에어] 따뜻한 웃음 전한 ‘무한도전’표 칭찬합시다, ‘하&수, 오늘도 한 건’"	"‘무한도전’이 크리스마스를 맞아 시청자들에게 따뜻한 웃음을 전했다.‘무한도전’은 1990년대 화제를 모았던 MBC ‘무한도전’ 멤버들은 훈훈한 사연에 주인공을 직접 보고 싶다고 했다...무한도전’은 사회를 정의롭게 살아간 이들의 사연을 전하면 시청자들에게.."
"3097"	"2016-12-24"	"'무도'x시민 영웅들이 만든 해피 크리스마스..감동 두배[종합]"	"'무한도전' 멤버들은 먼저 부산 곰내터널 영웅들을 찾아갔다.'무한도전' 멤버들은 다섯 명의 영웅들의 행동에 감탄하며 선물을 나눴다...무한도전'과 만나게 ..'무한도전'이 준비한 선물에 대해 이야기하면서도 깊은 마음이 돋보였다.'무한도전'다운 크리스마스였다."
"3098"	"2016-12-24"	"[TD포토] 최유정-전소미 '한파 녹이는 초강력 애교'"	"[TD포토] 최..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3099"	"2016-12-24"	"[TD포토] 전소미 '남심 녹이는 애교'"	"[TD포토] 전..[티브이데일리 안성후 기자] 올 한해 KBS 예능을 돌아보는 '1박2일' 멤버로 김준현, 김종민, 차태현으로 좁혀진다.'2016 KBS 연예대상' 은 MC 이휘재 유희열 혜리의 진행으로 올 한해 가장 사랑 받았던 예능인들이 총 출동한다."
"3100"	"2016-12-23"	"[XP이슈] '삼시세끼' 표절한 中 예능, 얼마나 똑같을까"	"'삼시세끼'의 포맷과 매우 흡사한 편.<U+00A0> 포털사이트 바이두에 나와 있는 ..삼시세끼'의 경우, 보통 세 사람..'삼시세끼'의 마스코트처럼 여겨지는 반려견, 반려묘를 의식한 것인지 '삼시세끼'가 늘 공개하는 농촌(어촌) 생활 스틸컷과 다른 점을 찾기가 힘들다."
"3101"	"2016-12-23"	"'여교사' 유인영, '아는형님' 재치만점 맹활약"	"‘아는 형님’ 크리스마스 특집에 출연하는 유인영의 상큼 발랄한 스틸컷에 남심이 설레고 있다.‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다...아.."
"3102"	"2016-12-23"	"[TV까기]\"청문회 콘셉트인가요?\", 예능 어벤져스의 위엄"	"* 축소 예능 어벤져스가 안방극장을 습격했다. 22일 방송된 KBS2 ..예능 ..'1박2일' 차태현의 대상을 조심스레 예측했다. 예능 어벤져스가 안방극장을 습격했다. 내가 그걸 밝힐 거면 써서 알려주겠지 굳이 랩으로 만들겠나\"라고 응수하며 예능감을 뽐냈다."
"3103"	"2016-12-23"	"한우물 판 보람 있었다…박수홍·김국진·윤정수·김종민 ‘제2전성기’"	"..예능프로그램을 쥐락펴락하며 ‘미운 우리 새끼’로 반전의 재미를 안겼다.‘클럽에 빠진 아재’로 시선을 끌더니 방송 2개월 만에 모든 예능프로그램을 섭렵했다...끼는 모..‘1박2일’에서 존재감을 서서히 드러내더니 급기야 ‘1박2일’에 출연한 공로를 인정받았다."
"3104"	"2016-12-23"	"[어저께TV] '히트제조기' 정형돈X용, 웃기는 브로맨스가 진리다"	"..형돈.. 정형돈은 용준형이 하는 행동에 하나하나 칭찬을 아끼지 않으면서 제대로 형으로서 ‘무한도전’을 통해 케미스트리를 형성했던 다른 가수들과는 또 다른 조화다. 여기에 용준형은 정형돈의 칭찬을 먹으며 자신감을 충전, 점점 예능 새싹으로 자라고 있는 중."
"3105"	"2016-12-23"	"[어저께TV] ‘백년손님’ 극한직업 정준하, 방어 만나 또 ‘개고생’"	"이번에는 방어 잡이에 도전, 겨울바다에서 추위와 싸우며 생고생을 했다.‘무한도전’에서도 다양한 미션을 펼치며 ..형’ 같은 이미지로 맛깔나게 당하면서 재미를 주는 천부적인 캐릭.. 정준하는 지난 21일 오후 방송된 21일 오후 방영된 SBS 예능 프로그램"
"3106"	"2016-12-23"	"'해피투게더2' 솔비, 4차원 예능감으로 얻은 영예의 '해투대상'"	"'해피투게더2' 솔비, 4차원 예능감으로 얻은 영예의 '해피투게더3'에 출연한 솔비가 4차원 예능감을 유감없이 뽐내며 ..2일 ..'연말 결산-예능 어벤져스' 특집으로 꾸며졌다.'1박2일'의 차태현씨를 주지 않을까 싶다\"며 KBS 연예대상 수상자를 예측했다."
"3107"	"2016-12-23"	"한우물 판 보람 있었다…박수홍·김국진·윤정수·김종민 ‘제2전성기’"	"..예능프로그램을 쥐락펴락하며 ‘미운 우리 새끼’로 반전의 재미를 안겼다.‘클럽에 빠진 아재’로 시선을 끌더니 방송 2개월 만에 모든 예능프로그램을 섭렵했다...끼는 모..‘1박2일’에서 존재감을 서서히 드러내더니 급기야 ‘1박2일’에 출연한 공로를 인정받았다."
"3108"	"2016-12-23"	"‘해투3’ 솔비, 신내린 예능감…연예대상까지 맞추나요"	"‘해피투게더3’에 출연한 솔비가 4차원 예능감을 뽐냈다.<U+00A0> KBS2 ‘해투’)의 22일 방송은 ‘연말 결산-예능 어벤져스’ 특집으로 꾸며졌다.<U+00A0>올해 마지막 방송을 맞이해 ‘1박2일’의 차태현씨를 주지 않을까 싶다”며 KBS 연예대상 수상자를 예측했다."
"3109"	"2016-12-23"	"'아는형님' 유인영, '10등신 바비인형 고'에서 전학 온 해맑은 여학생...남심 저격"	"‘여학생’으로 변신했다./사진=플라이업 엔터테인먼트JTBC 예능프로그램 ‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다.한편, 영화 ..아는 형님.."
"3110"	"2016-12-23"	"유인영, 단정하게 교복 입고… 아는 형님' 출연"	"..아..‘아는 형님’ 크리스마스 특집에 출연하는 유인영의 상큼 발랄한 스틸컷에 남심이 설레고 있다.‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다."
"3111"	"2016-12-23"	"'해피투게더3' 솔비, 차태현-김국진-신동엽 대상 예측 \"100% 재미를 위해서 한 것\""	"지난 22일 방송된 KBS2 '예능 어벤져스' 특집으로 가수 이상민, 허지웅, 피에스타 차오루, 솔비, 딘딘이 출연했다.'1박 2일'의 차태현을 대상 후보로 찍었고, MBC에서는 ..끼' 신동엽으로 예측했고, 솔비의 논리적인 추측에 패널들은 공감을 표했.."
"3112"	"2016-12-23"	"[단독] 매드클라운·이하이·혁오·넬, '무도-위대한유산' 비밀병기"	"'무한도전-위대한 유산' 특집에 비밀병기가 있었다.<U+00A0>매드클라운, 이하이, 오혁(혁오), 김종완(넬), 해리티지가 그 주인공...2일 오후 MBC..'무한도전' 위대한 유산 특집의 피날레 공연이 진행됐다.‘무한도전’ 위대한 유산 무대는 31일 방송될 예정이다."
"3113"	"2016-12-23"	"유인영, ‘아는 형님’ 출연…여교사→여학생 위화감 제로"	"‘아는 형님’ 출연…여교사→여학생 위화감 제로 ..아는 형님’ 크리스마스 특집에 출연하는 유인영의..‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다."
"3114"	"2016-12-23"	"유인영, 인형 같은 교복 자태…'아는 형님' 접수 완료"	"'아는 형님' 크리스마스 특집에 출연하는 유인영의 상큼 발랄한 스틸컷이 공개됐다.'정글의 법칙'에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.'아는 형님'에서 보여 줄 모습에도 관심이 집중되고 있다...아는 형님'에.."
"3115"	"2016-12-23"	"유인영 '아는 형님' 출연, 우월 교복핏으로 男心 저격"	"..예능프로그램 '아는 형님' 크리스마스 특집에 출연하는 유인영의 상큼 발랄한 스틸컷이 공개됐다.'정글의 법칙'에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.'아는 형님'에서 보여 줄 모습에도 관심이 집중되고 있다."
"3116"	"2016-12-23"	"유인영, ‘아는 형님’ 출연…여교사→여학생 위화감 제로"	"‘아는 형님’ 출연…여교사→여학생 위화감 제로 ..아는 형님’ 크리스마스 특집에 출연하는 유인영의..‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다."
"3117"	"2016-12-23"	"'해피투게더3' 솔비, 로마공주+솔비선녀 콘셉트로 4차원 예능감 뽐냈다…웃음 핵폭탄"	"‘해피투게더3’에 출연한 솔비가 4차원 예능감을 유감없이 뽐내며 ‘해투’)의 22일 방송은 ‘연말 결산-예능 어벤져스’ 특집으로 꾸며졌다...형..‘1박2일’의 차태현씨를 주지 않을까 싶다”며 KBS 연예대상 수상자를 예측했다."
"3118"	"2016-12-23"	"’해투’ ‘솔비선녀’가 점지한‘웃음 핵폭탄’ 연예대상 차태현-김국진-신동엽, 실현 될 수 있을까?"	"‘해피투게더3’에 출연한 솔비가4차원 예능감을 유감없이 뽐내며 ‘해투’)의 22일 방송은‘연말 결산-예능 어벤져스’ 특집으로 꾸며졌다./사진=KBS 2TV ..형식으로 진행됐..‘1박2일’의 차태현씨를 주지 않을까 싶다”며 KBS 연예대상 수상자를 예측했다."
"3119"	"2016-12-23"	"`해투3` 딘딘, 대세 예능감 넘어 영특한 촉까지 신의 한 수"	"딘딘은 지난 22일 오후 방송된 KBS2 예능프로그램 ‘예능 어벤져스’ 특집으로 꾸며진 이날 방송에서 딘딘은 초반부터 특유의 거침없는 발언과 센스 있는 예능감을 앞세워 존재감을 드러내기 시작했다...형을 20년 뒤 1인자가 될 거라..‘무한도전’, tvN"
"3120"	"2016-12-23"	"유인영, ‘아는 형님’서 여학생 깜짝 변신..10등신 바비인형 포스 ‘황홀’"	"..아는 형님’ 크리스마스 특집에 출연하는 유인영의 상큼 발랄한..‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다.‘아는 형님’에서 만나볼 수 있다."
"3121"	"2016-12-23"	"유인영, 단정하게 교복 입고… '아는 형님' 출연"	"..아..‘아는 형님’ 크리스마스 특집에 출연하는 유인영의 상큼 발랄한 스틸컷에 남심이 설레고 있다.‘정글의 법칙’에서 그간의 다소 센 이미지에서 벗어나 귀엽고 순한 매력으로 시청자들을 사로잡고 있다.‘아는 형님’에서 보여 줄 모습에도 관심이 집중되고 있다."
"3122"	"2016-12-23"	"뷰티 도구 관리법, `나혼자산다` 이국주 재활용 팁은?"	"뷰티 도구 관리법이 화제인 가운데 화장품 재활용 팁도 눈길을 끈다. 개그우먼 이국주는 최근 방송한 MBC `나 혼자 산다`에서 화장품 재활용 팁을 .. 한편, 나혼자산다는 싱글 연예인들의 일상을 관찰하는 예능 프로그램이다.(사진=MBC 나혼자산다 캡처)"
"3123"	"2016-12-23"	"천정명 \"기회만 온다면, 소처럼 일하고 싶어요\"(인터뷰①)"	"예능 프로그램 출연을 두려워 하는 그가 JTBC '아는 형님'에 출연한 이유도 영화 ..도전할 수 있는 기회도 생겼....도전해보고 싶은 마음\"이라고 구체적으로 털어놓은 것. 김성수 감독의 타협 없는, 7~8시간의 리허설도 도전해보고 싶다는 게 그의 바람이다."
"3124"	"2016-12-23"	"메이저리거 김현수, ‘아는 형님’ 열혈 팬 자처 “미국 생활 유일한 낙”"	"‘아는 형님’의 열혈 팬임을 밝힌다.<U+00A0> 12월24일 방송될 JTBC 예능프로그램 ..아는 형님’ 볼 때”라고 밝..‘아는 형님’의 열혈 팬임을 자처했다.‘아는 형님’ 좀 그만 봐”라고 말해 웃음을 자아냈다.‘아는 형님’은 매주 토요일 오후 11시에 방송된다."
